Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Distance to Track (m);Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;DVL-Depth (m);DVL -Altitude (m);DVL -Water Column (m);DVL-FixType;DVL-FixQuality;DVL-Temperature;Conductivity (mmhos/cm);Temperature (c);Salinity (ppt);Sound Speed (m/s);Date m/d/y   ;Time hh:mm:ss;Temp C;SpCond mS/cm;Sal ppt;Depth feet;pH;pH mV;Turbid+ NTU;Chl ug/L;BGA-PC cells/mL;ODOsat %;ODO mg/L;Battery volts;ROSEM Command Type;
37.2372705706678;-107.910282943611;15:02:45.77;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;114.2;122.29;-2.24;6.65;15.8;5.06;4.68;9.74;91;56;500.3;15.9;-3.5;D;594.1;7;131.107;2.5;2.33;188;122.31;-107.90903123;37.23664041;-2.1336;7.604999;1;N;0.3696525;213;213;-25;117;117;119.8127;0;5.70;4.71;10.537;2;9;11.1;0;11.1000003814697;0.22;1452.41235;04/25/18;14:52:40;8.50;0.453;0.22;11.208;8.36;-75.6;0.7;-4.6;-2547;84.2;9.84;12.4;;
37.2372650659712;-107.910271108572;15:02:46.78;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;112.3;120.53;-16.2;10.5;15.8;4.92;5.61;10.53;91;56;500.3;15.9;-3.5;D;594.1;7;129.894;2.5;2.32;188;122.33;-107.90903123;37.23664041;-2.1336;8.396518;1;N;0.3255845;186;186;-25;125;125;120.1276;0;5.52;5.52;11.16104;2;9;11.1;0;11.1000003814697;0.22;1452.41235;04/25/18;14:52:40;8.50;0.453;0.22;11.208;8.36;-75.6;0.7;-4.6;-2547;84.2;9.84;12.4;;
37.2372596220288;-107.910259219782;15:02:47.81;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;111.6;119.88;-26.1;10.3;15.8;4.97;5.61;10.59;91;56;500.3;15.9;-3.5;D;594.1;7;128.681;2.5;2.26;188;122.35;-107.90903123;37.23664041;-2.1336;8.452738;1;N;0.2713597;116;116;-25;130;130;120.5154;0;9999.99;5.52;5.644022;2;9;11;0;11.1000003814697;0.22;1452.38226;04/25/18;14:52:41;8.52;0.454;0.22;11.132;8.38;-77.0;0.3;-3.3;-2535;84.2;9.83;12.6;;
37.2372543408377;-107.9102481832;15:02:48.81;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;112;120.25;-27.1;8.7;15.8;5.15;5.61;10.77;91;56;500.3;15.9;-3.5;D;594.1;7;127.541;2.5;2.18;188;122.36;-107.90903123;37.23664041;-2.1336;8.634117;1;N;0.2404362;110;110;-25;129;129;120.7367;0;9999.99;5.52;5.644022;2;9;11;0;11;0.22;1452.01238;04/25/18;14:52:43;8.53;0.453;0.22;13.235;8.36;-76.0;-1.4;-2.7;-2778;84.0;9.81;12.6;;
37.2372490518073;-107.910237917101;15:02:49.81;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;115.3;123.31;-25.5;8;15.8;5.58;3.43;9.01;91;57;500.3;15.9;-3.6;D;575.9;7;126.459;2.5;2.17;188;122.36;-107.90903123;37.23664041;-2.1336;6.875093;1;N;0.2404893;90;90;-19.92681;117;117;120.7362;0;9999.99;3.20;3.327;2;9;11;0;11;0.22;1452.01238;04/25/18;14:52:43;8.53;0.453;0.22;13.235;8.36;-76.0;-1.4;-2.7;-2778;84.0;9.81;12.6;;
37.2372430495493;-107.910227680125;15:02:50.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;117.7;125.54;-21;7.1;15.8;6.16;2.98;9.14;91;57;500.3;15.9;-3.6;D;575.9;7;125.336;2.5;2.21;189;122.32;-107.90903123;37.23664041;-2.1336;6.937423;1;N;0.3110816;71;71;-13.11178;106;106;120.2312;0;9999.99;2.78;2.904291;2;9;11;0;11;0.22;1452.09528;04/25/18;14:52:44;8.51;0.453;0.22;14.810;8.36;-75.6;-1.5;-2.4;-2364;84.0;9.81;12.4;;
37.2372371706936;-107.91021750156;15:02:51.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;117.6;125.45;-14.1;5.24;15.8;6.55;2.98;9.54;91;57;500.3;15.9;-3.6;D;575.9;7;124.225;2.5;2.26;189;122.29;-107.90903123;37.23664041;-2.1336;7.348149;1;N;0.3792743;109;109;-13.11178;106;106;119.7438;0;9999.99;2.78;2.904291;2;9;11;0;11;0.22;1452.16853;04/25/18;14:52:46;8.45;0.452;0.22;17.799;8.35;-75.2;0.3;-2.8;-2274;83.9;9.82;12.5;;
37.2372309421657;-107.910206680719;15:02:52.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;116.6;124.52;-11.1;4.87;15.8;6.96;2.13;9.10;91;58;500.2;15.9;-3.6;D;567.8;7;123.046;2.5;2.34;189;122.25;-107.90903123;37.23664041;-2.1336;6.897124;1;N;0.4529077;57;57;-1.775875E-02;110;110;119.2179;0;9999.99;2.03;2.157;2;9;10.9;0;10.8999996185303;0.22;1451.82613;04/25/18;14:52:47;8.42;0.453;0.22;18.793;8.36;-75.4;-0.2;-2.1;-1397;83.9;9.82;12.4;;
37.2372244935677;-107.910195120634;15:02:53.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;116.6;124.52;-5.56;3.86;15.8;7.20;2.13;9.33;91;58;500.2;15.9;-3.6;D;567.8;7;121.797;2.5;2.37;189;122.22;-107.90903123;37.23664041;-2.1336;7.200297;1;N;0.5081705;90;90;-1.775875E-02;108;108;118.8235;0;9999.99;2.03;2.157;2;9;11;0;10.8999996185303;0.22;1451.82613;04/25/18;14:52:47;8.42;0.453;0.22;18.793;8.36;-75.4;-0.2;-2.1;-1397;83.9;9.82;12.4;;
37.2372180383429;-107.910183662215;15:02:54.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;117;124.89;1.77;3.62;15.8;7.38;1.89;9.27;91;58;500.2;15.9;-3.6;D;567.8;7;120.557;2.5;2.39;189;122.19;-107.90903123;37.23664041;-2.1336;7.119562;1;N;0.5687411;99;99;3.818902;105;105;118.3917;0;8.39;1.88;10.397;2;9;10.9;0;11;0.22;1452.27504;04/25/18;14:52:48;8.39;0.452;0.22;19.553;8.36;-75.5;0.5;-7.0;-462;83.8;9.82;12.4;;
37.2372117773203;-107.91017207921;15:02:55.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;115.9;123.87;3.98;4.61;15.8;7.41;1.89;9.29;91;58;500.2;15.9;-3.6;D;567.8;7;119.318;2.5;2.43;189;122.17;-107.90903123;37.23664041;-2.1336;7.159909;1;N;0.6104356;134;134;3.818902;107;107;118.0947;0;8.38;1.88;10.387;2;9;10.9;0;10.8999996185303;0.22;1451.90261;04/25/18;14:52:50;8.28;0.453;0.22;19.803;8.37;-76.4;0.6;-4.1;-1782;83.7;9.83;12.5;;
37.2372055721691;-107.910160349861;15:02:56.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;115.9;123.87;2.3;5.01;15.8;7.34;2.26;9.61;91;58;500.2;15.9;-3.6;D;573.1;7;118.072;2.5;2.5;189;122.16;-107.90903123;37.23664041;-2.1336;7.473036;1;N;0.6359771;159;159;-2.005806;107;107;117.9128;0;8.29;2.29;10.707;2;9;10.9;0;10.8999996185303;0.22;1451.89877;04/25/18;14:52:51;8.23;0.453;0.22;19.471;8.36;-75.7;-0.2;-2.3;-2428;83.6;9.84;12.5;;
37.2371993231921;-107.910148312037;15:02:57.83;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;115.4;123.4;-2.75;5.75;15.8;7.25;2.26;9.52;91;58;500.2;15.9;-3.6;D;573.1;7;116.800;2.5;2.54;189;122.15;-107.90903123;37.23664041;0;0;1;N;0.6502851;43;43;25;105;105;117.8111;0;8.20;2.29;10.617;2;9;10.9;0;10.8999996185303;0.22;1451.89877;04/25/18;14:52:51;8.23;0.453;0.22;19.471;8.36;-75.7;-0.2;-2.3;-2428;83.6;9.84;12.5;;
37.2371923658562;-107.91013509132;15:02:58.84;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;116.6;124.52;5.41;3.43;15.8;7.21;2.26;9.47;91;58;500.2;15.9;-3.6;D;573.1;7;115.397;2.5;2.53;189;122.13;-107.90903123;37.23664041;0;0;1;N;0.6710944;43;43;25;100;100;117.663;0;8.17;2.29;10.587;2;9;10.9;0;10.8999996185303;0.22;1451.88135;04/25/18;14:52:52;8.24;0.455;0.22;19.214;8.35;-75.2;-1.0;-1.0;-1044;83.6;9.83;12.6;;
37.2371858510184;-107.910123063802;15:02:59.84;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;115;123.03;16.6;0.08;15.8;7.15;2.51;9.67;91;56;500.1;15.9;-3.5;D;592.1;7;114.110;2.5;2.49;189;122.11;-107.90903123;37.23664041;0;0;1;N;0.7138175;73;73;25;104;104;117.3593;0;8.12;2.60;10.847;2;9;10.8;0;10.8000001907349;0.22;1451.48588;04/25/18;14:52:54;8.33;0.454;0.22;18.717;8.35;-75.1;-0.4;-3.5;-3961;83.5;9.80;12.4;;
37.2371802701462;-107.91011190794;15:03:00.86;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;113.1;121.27;24.2;-1.09;15.8;7.00;2.51;9.52;91;56;500.1;15.9;-3.5;D;592.1;7;112.944;2.5;2.44;189;122.11;-107.90903123;37.23664041;0;0;1;N;0.7116563;118;118;25;111;111;117.3746;0;9999.99;2.60;2.727;2;9;10.9;0;10.8000001907349;0.22;1451.48588;04/25/18;14:52:54;8.33;0.454;0.22;18.717;8.35;-75.1;-0.4;-3.5;-3961;83.5;9.80;12.4;;
37.2371740893334;-107.910098322234;15:03:01.89;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;111.2;119.51;23.8;2.86;15.8;6.60;3.77;10.36;91;56;500.1;15.9;-3.5;D;592.1;7;111.560;2.5;2.36;189;122.14;-107.90903123;37.23664041;0;0;1;N;0.6517069;116;116;25;120;120;117.8009;0;9999.99;3.99;4.113098;2;9;10.8;0;10.8000001907349;0.22;1451.44011;04/25/18;14:52:56;8.37;0.454;0.22;15.946;8.36;-75.6;0.4;-4.5;-2692;83.5;9.79;12.6;;
37.2371687588456;-107.910086457766;15:03:02.89;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;111.4;119.69;20.9;5.8;15.8;6.13;3.75;9.88;91;56;500.1;15.9;-3.5;D;592.1;7;110.355;2.5;2.34;189;122.17;-107.90903123;37.23664041;0;0;1;N;0.5871969;98;98;25;121;121;118.2602;0;9999.99;3.94;4.065789;2;9;10.8;0;10.8000001907349;0.22;1451.44011;04/25/18;14:52:56;8.37;0.454;0.22;15.946;8.36;-75.6;0.4;-4.5;-2692;83.5;9.79;12.6;;
37.2371633105978;-107.910074792325;15:03:03.91;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;112.1;120.34;20.6;5.52;15.7;5.60;3.96;9.56;91;57;500.1;15.9;-3.6;D;576.6;7;109.158;2.5;2.4;189;122.19;-107.90903123;37.23664041;0;0;1;N;0.5404708;97;97;25;120;120;118.5932;0;9999.99;4.13;4.261111;2;9;10.8;0;10.8000001907349;0.22;1451.35275;04/25/18;14:52:57;8.40;0.454;0.22;14.174;8.36;-75.6;-0.7;-7.4;-3209;83.6;9.79;12.4;;
37.2371575799581;-107.910063093932;15:03:04.91;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;113.9;122.01;22;5.89;15.8;5.05;4.24;9.29;91;57;500.1;15.9;-3.6;D;576.6;7;107.942;2.5;2.41;189;122.19;-107.90903123;37.23664041;0;0;1;N;0.5186359;104;104;25;114;114;118.7489;0;9999.99;4.43;4.554328;2;9;10.8;0;10.8000001907349;0.22;1451.26456;04/25/18;14:52:59;8.49;0.454;0.22;10.770;8.39;-77.5;-1.6;-1.6;-1625;83.7;9.78;12.4;;
37.2371511443662;-107.91005023441;15:03:05.94;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;114.1;122.2;23.7;6.63;15.8;4.57;4.57;9.14;91;57;500.1;15.9;-3.6;D;576.6;7;106.598;2.5;2.44;189;122.19;-107.90903123;37.23664041;0;0;1;N;0.5117015;115;115;25;113;113;118.7983;0;9999.99;4.77;4.895854;2;9;10.8;0;10.8000001907349;0.22;1451.26456;04/25/18;14:52:59;8.49;0.454;0.22;10.770;8.39;-77.5;-1.6;-1.6;-1625;83.7;9.78;12.4;;
37.2371450596634;-107.910038075348;15:03:06.94;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;114.6;122.66;23.1;5.91;15.8;4.01;4.87;8.88;91;57;500.1;15.9;-3.6;D;576.6;7;105.326;2.5;2.49;189;122.19;-107.90903123;37.23664041;0;0;1;N;0.5043302;113;113;25;113;113;118.851;0;9999.99;5.08;5.203669;2;9;10.8;0;10.8000001907349;0.22;1451.16521;04/25/18;14:53:00;8.57;0.456;0.22;8.935;8.35;-75.1;-0.5;-3.8;-2276;83.7;9.77;12.4;;
37.2371393074626;-107.910026873337;15:03:07.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;114.2;122.29;22.4;5.11;15.8;3.51;5.72;9.23;91;56;500.0;15.9;-3.5;D;586.2;7;104.146;2.5;2.49;189;122.19;-107.90903123;37.23664041;0;0;1;N;0.5098161;107;107;25;112;112;118.8119;0;9999.99;5.91;6.039791;2;9;10.8;0;10.8000001907349;0.22;1451.08974;04/25/18;14:53:02;8.81;0.455;0.22;5.084;8.36;-76.0;0.3;-2.0;-2439;84.0;9.74;12.6;;
37.2371331663226;-107.910014588665;15:03:08.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;113.7;121.82;21.6;5.22;15.8;2.97;5.72;8.69;91;56;500.0;15.9;-3.5;D;586.2;7;102.862;2.5;2.51;189;122.19;-107.90903123;37.23664041;0;0;1;N;0.5051432;104;104;25;115;115;118.8451;0;9999.99;5.91;6.039791;2;9;10.8;0;10.8000001907349;0.22;1451.08974;04/25/18;14:53:02;8.81;0.455;0.22;5.084;8.36;-76.0;0.3;-2.0;-2439;84.0;9.74;12.6;;
37.2371270768136;-107.910002110208;15:03:09.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;113.1;121.27;21.5;4.43;15.8;2.46;5.72;8.18;91;56;500.0;15.9;-3.5;D;586.2;7;101.567;2.5;2.54;189;122.19;-107.90903123;37.23664041;0;0;1;N;0.4848106;102;102;25;118;118;118.9903;0;9999.99;5.91;6.039791;2;9;10.8;0;10.8000001907349;0.22;1450.97495;04/25/18;14:53:03;8.88;0.454;0.22;3.216;8.37;-76.2;-0.3;-2.7;-3705;84.1;9.74;12.5;;
37.2371209447873;-107.909989807611;15:03:10.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;112.2;120.43;22;3.88;15.8;1.89;6.93;8.81;91;56;500.0;15.9;-3.5;D;586.8;7;100.282;2.5;2.46;189;122.2;-107.90903123;37.23664041;0;0;1;N;0.4732125;104;104;25;120;120;119.0731;0;9999.99;7.11;7.237;2;9;10.8;0;10.8000001907349;0.22;1450.91473;04/25/18;14:53:04;8.93;0.454;0.22;1.373;8.37;-76.4;-1.0;-0.7;-3036;84.2;9.74;12.5;;
37.2371142443176;-107.9099763088;15:03:11.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;112.5;120.71;22;3.24;15.7;1.40;6.93;8.33;91;56;500.0;15.9;-3.5;D;586.8;7;98.873;2.5;2.54;189;122.2;-107.90903123;37.23664041;0;0;1;N;0.4606432;135;135;21.65815;121;121;119.1629;0;9999.99;7.11;7.237;2;9;10.8;0;10.8000001907349;0.22;1450.83777;04/25/18;14:53:06;9.00;0.454;0.22;-2.270;8.38;-76.8;0.2;-1.8;-1136;84.5;9.75;12.5;;
37.2371084346247;-107.909964169759;15:03:12.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;111.5;119.78;19.1;3.65;15.8;.88;8.10;8.98;91;56;500.0;15.9;-3.5;D;586.8;7;97.620;2.5;2.56;189;122.22;-107.90903123;37.23664041;0;0;1;N;0.4336274;166;166;13.64119;125;125;119.3558;0;2.71;8.29;11.12931;2;9;10.8;0;10.8000001907349;0.22;1450.83777;04/25/18;14:53:06;9.00;0.454;0.22;-2.270;8.38;-76.8;0.2;-1.8;-1136;84.5;9.75;12.5;;
37.2371026017862;-107.909951297582;15:03:13.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;110.8;119.13;9.8;6.11;15.8;.41;8.10;8.51;91;56;500.0;15.9;-3.5;D;586.8;7;96.310;2.5;2.54;189;122.25;-107.90903123;37.23664041;0;0;1;N;0.3715071;116;116;11;130;130;119.7996;0;9999.99;8.29;8.417;2;9;10.8;0;10.8000001907349;0.22;1450.7257;04/25/18;14:53:07;9.03;0.454;0.22;-4.120;8.39;-77.6;-0.3;-3.0;-758;84.6;9.76;12.5;;
37.2370967061741;-107.909937735442;15:03:14.95;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;111;119.32;4.49;7.61;15.8;.04;.37;.41;91;56;499.9;15.9;-3.5;D;588.9;7;94.945;2.5;2.55;189;122.3;-107.90903123;37.23664041;0;0;1;N;0.2808705;84;84;11;132;132;120.4477;0;.40;.43;0.957;2;9;10.8;0;10.8000001907349;0.22;1450.65244;04/25/18;14:53:09;9.27;0.457;0.22;-6.937;8.40;-78.3;0.5;-1.0;-3462;85.0;9.75;12.5;;
37.2370908711776;-107.909924939623;15:03:15.95;4/25/2018;6;2.074;116.94;9.30571804206125;2.59;112.9;121.08;1.07;5.85;15.7;.00;.37;.38;91;56;499.9;15.9;-3.5;D;588.9;7;93.641;2.5;2.54;189;122.34;-107.90903123;37.23664041;0;0;1;N;0.217348;63;63;11;126;126;120.9022;0;9999.99;.43;0.557;2;9;10.8;0;10.8000001907349;0.22;1450.65244;04/25/18;14:53:09;9.27;0.457;0.22;-6.937;8.40;-78.3;0.5;-1.0;-3462;85.0;9.75;12.5;;
37.2370849239732;-107.909912179357;15:03:16.98;4/25/2018;10;2.074;116.94;9.30571804206125;1.2;114.4;122.47;4.04;6.58;15.7;.00;.37;.37;91;56;499.9;15.9;-3.5;D;588.9;7;92.332;2.5;2.55;189;122.37;-107.90903123;37.23664041;0;0;1;N;0.1674426;81;81;11;122;122;121.2595;0;9999.99;.43;0.557;2;9;10.9;0;10.8000001907349;0.22;1450.62973;04/25/18;14:53:10;9.45;0.458;0.22;-7.495;8.36;-75.9;-0.4;-5.1;-4491;85.2;9.73;12.6;;
37.2370790161823;-107.909899430893;15:03:18.00;4/25/2018;10;2.074;116.94;9.30571804206125;0.85;115.4;123.4;3.63;7.7;15.7;.00;9.31;9.31;91;56;499.9;15.9;-3.5;D;588;7;91.028;2.5;2.53;189;122.4;-107.90903123;37.23664041;0;0;1;N;0.1158008;79;79;11;120;120;121.6292;0;9999.99;9.35;9.477;2;9;10.9;0;10.8999996185303;0.22;1451.01851;04/25/18;14:53:11;9.90;0.462;0.22;-7.452;8.35;-75.8;-0.6;0.5;-2076;85.5;9.66;12.6;;
37.2370731776429;-107.909887035679;15:03:19.00;4/25/2018;10;2.074;116.94;9.30571804206125;0.85;115.2;123.22;4.36;7.85;15.6;.00;9.31;9.31;91;56;499.9;15.9;-3.5;D;588;7;89.753;2.5;2.51;189;122.42;-107.90903123;37.23664041;0;0;1;N;7.265742E-02;83;83;11;120;120;121.9382;0;9999.99;9.35;9.477;2;9;10.9;0;10.8999996185303;0.22;1451.01883;04/25/18;14:53:13;10.46;0.456;0.22;-7.516;8.36;-76.0;-1.9;-2.5;-1981;85.9;9.57;12.5;;
37.2370669613257;-107.909873528142;15:03:20.02;4/25/2018;10;2.074;116.94;9.30571804206125;0.85;116.3;124.24;-1.33;8;15.7;.00;9.62;9.62;91;56;499.9;15.9;-3.5;D;588;7;88.373;3;2.49;195;122.46;-107.90903123;37.23664041;-2.1336;7.490634;1;N;1.326048E-02;213;213;-25;119;119;122.3636;0;9999.99;9.66;9.787;2;9;11;0;10.8999996185303;0.22;1451.01883;04/25/18;14:53:13;10.46;0.456;0.22;-7.516;8.36;-76.0;-1.9;-2.5;-1981;85.9;9.57;12.5;;
37.2370610102813;-107.909861332204;15:03:21.02;4/25/2018;10;2.074;116.94;9.30571804206125;0.85;116.9;124.8;-8.1;-0.86;15.7;.00;9.62;9.62;91;56;499.9;15.9;-3.5;D;588;7;87.107;3;2.46;195;122.47;-107.90903123;37.23664041;-2.1336;7.48898;1;N;9.088822E-03;213;213;-25;118;118;122.5238;0;9999.99;9.66;9.787;2;9;11;0;11;0.22;1451.40683;04/25/18;14:53:14;10.60;0.457;0.22;-7.581;8.36;-76.5;-0.2;-1.4;-853;86.1;9.57;12.7;;
37.2370552672171;-107.909850721486;15:03:22.03;4/25/2018;10;2.074;116.94;9.30571804206125;0.85;129.1;136.22;-16.6;-3.77;15.7;.00;9.58;9.58;91;51;499.8;15.9;-3.2;D;648.8;7;85.972;3;2.29;195;122.45;-107.90903123;37.23664041;-2.1336;7.44287;1;N;9.97247E-03;196;196;-25;92;92;122.3873;0;.46;9.49;10.077;2;9;11;0;11;0.22;1451.40665;04/25/18;14:53:16;10.42;0.446;0.22;-7.007;8.35;-75.9;-0.2;-4.0;-3840;86.5;9.65;12.3;;
37.2370467746412;-107.909841837709;15:03:23.06;4/25/2018;9;2.074;116.94;9.30571804206125;1.04;133.6;140.48;-25.9;8;15.7;.00;9.58;9.58;91;51;499.8;15.9;-3.2;D;648.8;7;84.802;3;2.1;195;122.2;-107.90903123;37.23664041;-2.1336;7.443313;1;N;0.3597339;118;118;-25;45;45;119.8841;0;.35;9.49;9.971582;2;9;11;0;11;0.22;1451.4067;04/25/18;14:53:17;10.07;0.448;0.22;-6.309;8.41;-79.0;-0.1;-5.5;-2729;86.6;9.74;12.7;;
37.237040091429;-107.909833804426;15:03:24.08;4/25/2018;8;2.074;116.94;9.30571804206125;1.34;125.9;133.21;-29.3;2.42;15.7;.17;9.58;9.75;91;51;499.8;15.9;-3.2;D;648.8;7;83.805;3;1.97;195;122.03;-107.90903123;37.23664041;-2.1336;7.576718;1;N;0.6203958;97;97;-25;59;59;118.0246;0;9999.99;9.49;9.617;2;9;11.1;0;11.1000003814697;0.22;1451.81467;04/25/18;14:53:18;9.77;0.449;0.22;-5.132;8.36;-76.2;-0.7;-2.7;-3210;86.6;9.81;12.3;;
37.2370346177671;-107.90982449671;15:03:25.08;4/25/2018;6;2.074;116.94;9.30571804206125;1.55;116.5;124.43;-27.1;-1.46;15.6;.49;8.93;9.41;91;70;499.7;15.9;-4.4;D;468.4;7;82.783;2.5;2;184;121.97;-107.90903123;37.23664041;-2.1336;7.280425;1;N;0.714569;110;110;-25;99;99;117.3548;0;9999.99;8.68;8.807;2;9;11.1;0;11.1000003814697;0.22;1451.82408;04/25/18;14:53:19;9.55;0.450;0.22;-3.592;8.36;-75.9;-1.8;-4.3;-3713;86.5;9.86;12.5;;
37.2370297974207;-107.909814612622;15:03:26.08;4/25/2018;6;2.074;116.94;9.30571804206125;1.55;114.8;122.85;-24.7;3.04;15.7;.93;8.93;9.86;91;70;499.7;15.9;-4.4;D;468.4;7;81.757;2.5;2.04;184;121.98;-107.90903123;37.23664041;-2.1336;7.722621;1;N;0.7002481;135;135;-25;105;105;117.4566;0;9999.99;8.68;8.807;2;9;11.1;0;11.1000003814697;0.22;1451.90544;04/25/18;14:53:20;9.40;0.451;0.22;-1.975;8.37;-76.3;0.8;-2.5;-3213;86.3;9.87;12.3;;
37.2370252247125;-107.909804760084;15:03:27.08;4/25/2018;3;2.074;116.94;9.30571804206125;3.76;112.1;120.34;-24.4;1.67;15.6;1.39;8.27;9.66;91;70;499.7;15.9;-4.4;D;468.4;7;80.748;2.5;2.07;184;122;-107.90903123;37.23664041;-2.1336;7.526374;1;N;0.6655099;137;137;-25;116;116;117.7036;0;9999.99;8.06;8.187;2;9;11.1;0;11.1000003814697;0.22;1451.96084;04/25/18;14:53:21;9.26;0.450;0.22;-0.560;8.36;-76.2;-1.0;-0.9;-814;86.1;9.88;12.5;;
37.2370202353241;-107.909794322998;15:03:28.08;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;112.8;120.99;-25.8;4.27;15.6;1.84;8.27;10.11;91;70;499.7;15.9;-4.4;D;468.4;7;79.671;2.5;2.11;184;122.01;-107.90903123;37.23664041;-2.1336;7.941006;1;N;0.6327373;118;118;-25;114;114;117.9369;0;9999.99;8.06;8.187;2;9;11.1;0;11.1000003814697;0.22;1451.97913;04/25/18;14:53:22;9.14;0.452;0.22;0.817;8.38;-76.8;-0.6;-4.3;-2083;86.0;9.89;12.5;;
37.2370146708279;-107.909783278492;15:03:29.08;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;114.3;122.38;-25.3;4.64;15.7;2.19;8.38;10.57;91;50;499.7;15.9;-3.1;D;658.4;7;78.514;2.5;2.12;184;122.01;-107.90903123;37.23664041;-2.1336;8.440546;1;N;0.6262845;121;121;-25;109;109;117.9829;0;9999.99;8.16;8.287;2;9;11.1;0;11.1000003814697;0.22;1452.05698;04/25/18;14:53:23;9.06;0.452;0.22;2.278;8.38;-77.3;-0.1;-0.6;-3858;85.8;9.89;12.5;;
37.2370093648165;-107.909773170184;15:03:30.08;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;113.8;121.92;-24.7;5.07;15.7;2.58;8.38;10.97;91;50;499.7;15.9;-3.1;D;658.4;7;77.442;2.5;2.12;184;121.99;-107.90903123;37.23664041;-2.1336;8.832151;1;N;0.643333;135;135;-25;111;111;117.8616;0;9999.99;8.16;8.287;2;9;11.1;0;11.1000003814697;0.22;1452.10396;04/25/18;14:53:24;9.02;0.453;0.22;3.766;8.36;-75.7;-0.5;0.7;-3158;85.6;9.88;12.5;;
37.2370040198128;-107.909762834352;15:03:31.08;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;113.6;121.73;-24.8;5.18;15.7;3.01;8.38;11.39;91;50;499.7;15.9;-3.1;D;658.4;7;76.351;2.5;2.12;185;121.97;-107.90903123;37.23664041;-2.1336;9.254793;1;N;0.6529974;134;134;-25;111;111;117.7929;0;9999.99;8.16;8.287;2;9;11.1;0;11.1000003814697;0.22;1452.11903;04/25/18;14:53:25;9.00;0.452;0.22;5.232;8.39;-77.8;-1.7;-2.8;-1219;85.5;9.87;12.5;;
37.2369984857567;-107.909752333313;15:03:32.08;4/25/2018;0;2.074;116.94;9.30571804206125;99.99;112.8;120.99;-25.7;5.53;15.7;3.47;5.83;9.30;91;51;499.6;15.9;-3.2;D;643.1;7;75.237;2.5;2.14;185;121.95;-107.90903123;37.23664041;-2.1336;7.11364;1;N;0.6746161;119;119;-25;112;112;117.6389;0;9999.99;5.62;5.747;2;9;11.1;0;11.1000003814697;0.22;1452.20971;04/25/18;14:53:26;8.98;0.453;0.22;6.704;8.35;-75.5;-0.8;-3.0;-3025;85.4;9.86;12.5;;
